archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21,Intervalo_22
V3-01.08.2024-C1NS.M31.csv,5.773737373737374,7.653256704980842,9.661111111111111,9.396825396825397,7.847222222222222,4.949346405228758,9.461988304093568,6.146464646464646,8.732323232323232,5.677777777777778,8.825925925925926,4.66374269005848,6.340740740740741,4.788194444444445,3.0535714285714284,4.874269005847953,6.907407407407407,5.063492063492063,8.398148148148149,5.632575757575758,3.855475040257649,0
V3-01.08.2024-C1NS.T10.csv,5.984204793028322,8.143004115226338,9.017973856209151,7.193181818181818,7.8560606060606055,7.3106060606060606,7.345959595959596,6.126543209876543,5.44281045751634,4.711988304093567,5.792824074074074,5.565359477124183,3.957070707070707,3.7270531400966185,4.4526143790849675,4.669444444444444,5.6798941798941796,5.258101851851852,6.566666666666666,3.8953703703703706,5.34241452991453,0
V3-01.08.2024-C1NS.T81.csv,6.978395061728395,7.875,7.0688405797101455,7.549707602339181,6.485042735042735,4.484375,7.288359788359789,6.763888888888888,5.410493827160494,4.240277777777778,7.023809523809524,6.9914529914529915,2.7243589743589745,2.768939393939394,3.9962962962962965,4.3121693121693125,6.125,5.178030303030303,6.0359477124183005,5.218253968253968,4.342749529190207,0
V3-01.08.2024-C1NS.V12.csv,7.146412037037037,7.8277777777777775,7.172979797979798,7.201058201058201,5.976190476190476,5.8760683760683765,8.504166666666666,6.33080808080808,8.694444444444445,5.435185185185185,9.973684210526315,6.641025641025641,4.564009661835748,4.563271604938271,4.00462962962963,4.466183574879227,6.058479532163743,4.881687242798354,8.365079365079366,7.733660130718954,5.526004728132388,0
V3-01.08.2024-C1NS.V15.csv,6.267171717171717,7.300000000000001,7.184722222222222,7.308201058201059,5.95925925925926,5.226190476190476,7.293981481481481,6.611111111111111,6.007407407407408,5.090909090909091,6.2108585858585865,4.543859649122807,5.397058823529411,4.807291666666667,3.9411764705882355,4.7407407407407405,6.546296296296296,4.17911877394636,6.170138888888888,6.613425925925926,5.235867446393762,0
V3-01.08.2024-C1NS.V42.csv,6.388888888888889,9.421296296296296,7.401388888888889,8.501461988304094,6.93287037037037,6.027777777777778,7.7103174603174605,6.912698412698413,6.348958333333333,5.444444444444445,6.75,5.516666666666667,4.074074074074074,2.883744855967078,4.175925925925926,5.073611111111111,5.9,3.5574074074074074,6.330409356725147,5.455128205128205,4.75524109014675,0
V3-01.08.2024-C1NS.V43.csv,4.757996632996633,7.728927203065134,10.126984126984127,6.8731884057971016,7.540404040404041,5.938034188034188,8.407894736842104,7.083333333333333,6.020370370370371,3.798611111111111,8.821895424836601,5.213541666666667,5.202160493827161,4.2936507936507935,5.0476190476190474,4.548941798941799,7.42483660130719,5.8769841269841265,8.073412698412698,6.213333333333333,5.8217592592592595,0
V3-01.08.2024-C1NS.V48.csv,6.54224537037037,9.293803418803419,7.531944444444444,7.588888888888889,9.080555555555556,6.914141414141414,8.094444444444445,8.166666666666666,7.997685185185185,2.963991769547325,10.34074074074074,6.373931623931624,5.087719298245614,4.033333333333333,6.858333333333333,4.345555555555555,7.827160493827161,6.888888888888889,6.542592592592593,6.671052631578948,4.9627976190476195,0
V3-01.08.2024-C1NS.V49.csv,6.1126331811263315,9.454415954415953,9.444444444444445,9.059386973180077,7.905228758169935,6.301388888888889,8.039562289562289,8.775252525252526,9.102941176470589,5.991898148148148,7.019607843137255,5.710648148148148,5.119047619047619,4.148745519713262,4.311111111111111,4.902329749103942,7.184444444444445,5.923400673400674,7.541666666666667,7.1080246913580245,6,0
V4-01.08.2024-C1NS.M07.csv,7.301851851851852,9.885416666666666,9.075617283950617,8.17251461988304,7.513888888888889,5.229629629629629,7.156565656565657,3.2274305555555554,4.571428571428572,3.0287037037037035,6.822463768115942,4.998263888888888,4.559722222222222,6.564814814814815,5.75462962962963,4.7748538011695905,7.3088235294117645,4.327586206896552,8.31712962962963,5.7101449275362315,5.153061224489796,0
