archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21
V3-01.08.2024-C1SN.M07.csv,4.359338061465722,6.640432098765432,7.027777777777778,5.69017094017094,7.055555555555556,4.441840277777778,3.2155555555555555,3.4195402298850577,8.634615384615385,6.159722222222222,9.426767676767678,4.34104938271605,5.178571428571429,9.57638888888889,5.737847222222222,8.30787037037037,8.41358024691358,10.952991452991453,9.827294685990339,5.70770202020202,0
V3-01.08.2024-C1SN.M31.csv,4.649051490514905,6.4751461988304095,6.044871794871795,5.881944444444445,7.326388888888889,4.87037037037037,2.8975694444444446,3.5813492063492065,7.4526143790849675,6.799768518518518,7.394841269841271,5.3,5.679292929292929,8.49561403508772,5.356481481481481,6.162698412698413,8.149122807017545,8.704248366013072,7.5019841269841265,5.525423728813559,0
V3-01.08.2024-C1SN.T10.csv,5.031565656565657,7.44551282051282,3.8624338624338623,5.8232323232323235,6.157986111111112,5.389917695473251,3.174074074074074,4.548611111111111,7.307098765432099,5.7188888888888885,4.8465608465608465,6.405092592592593,6.877777777777778,8.2953216374269,6.42483660130719,5.7979797979797985,8.402777777777779,7.561111111111111,7.534979423868313,4.517139479905437,0
V3-01.08.2024-C1SN.T81.csv,4.693827160493827,7.764619883040935,6.418803418803419,4.489583333333333,6.338235294117647,4.532222222222222,2.871315192743764,3.6744444444444446,6.0092592592592595,6.159420289855072,6.863095238095238,4.993464052287582,6.136574074074074,8.44753086419753,5.098039215686274,7.2250000000000005,6.796296296296296,10.02951388888889,6.379032258064516,7.126157407407407,0
V3-01.08.2024-C1SN.V12.csv,6.328828828828829,7.197368421052632,6.185897435897436,5.500992063492063,4.320048309178744,4.428703703703704,3.213507625272331,3.455357142857143,8.755952380952381,7.2601010101010095,8.436507936507937,4.743055555555555,5.901709401709402,10.057098765432098,6.033333333333333,7.317901234567901,6.121111111111111,10.394444444444444,7.346230158730159,6.214912280701754,0
V3-01.08.2024-C1SN.V15.csv,5.3272357723577235,6.4944444444444445,6.18287037037037,7.408333333333333,5.458333333333333,4.924145299145299,3.5656028368794326,3.901111111111111,7.53125,8.21078431372549,8.173076923076923,5.424074074074074,6.780555555555555,6.520833333333333,7.186507936507937,6.824074074074074,7.723611111111111,9.583333333333334,7.470164609053498,6.643518518518519,0
V3-01.08.2024-C1SN.V42.csv,4.378156565656566,8.603801169590643,6.068376068376068,5.448888888888889,6.222222222222222,4.641111111111111,4.458333333333333,4.392512077294686,7.670138888888889,6.72979797979798,7.388888888888889,6.132478632478632,5.079365079365079,6.849033816425121,8.381313131313131,4.731481481481482,6.878787878787879,10.751984126984127,6.493464052287582,4.988649940262843,0
V3-01.08.2024-C1SN.V43.csv,5.1269841269841265,7.37280701754386,6.5115740740740735,5.871527777777778,6.488888888888889,4.45,3.568713450292398,3.295138888888889,6.112654320987654,5.6193415637860085,5.951754385964913,4.878472222222222,5.479166666666666,8.201754385964913,6.169753086419753,7.157407407407407,8.06578947368421,10.375816993464053,7.182950191570881,7.663647342995169,0
V3-01.08.2024-C1SN.V48.csv,4.474489795918367,4.125992063492063,6.891414141414141,5.991545893719807,6.478632478632479,5.041666666666667,4.0292792792792795,4.403935185185185,8.627777777777778,7.2,7.916666666666667,7.663888888888889,6.173611111111112,9.45486111111111,9.035353535353535,4.924603174603175,8.13888888888889,10.458333333333332,8.300213675213676,7.567375886524823,0
V3-01.08.2024-C1SN.V49.csv,5.857905982905983,8.006704980842912,6.799707602339181,5.84645061728395,6.773989898989899,4.892857142857143,3.0759493670886076,4.597993827160494,8.96957671957672,7.4904761904761905,5.447132616487455,5.796296296296297,6.679012345679013,8.27170138888889,6.645555555555555,5.711988304093567,8.026041666666666,11.593434343434344,7.9980620155038755,6.310007122507122,0
V4-01.08.2024-C1SN.M07.csv,4.25886524822695,5.6466666666666665,4.862847222222222,5.403935185185185,4.825617283950617,5.5,3.477657004830918,2.867283950617284,6.776143790849673,6.915404040404041,6.307098765432099,4.951851851851852,3.824561403508772,9.129166666666666,5.637254901960784,4.938034188034188,9.051169590643275,7.556944444444444,7.025862068965517,5.4961685823754785,0
