Tiempo,Velocidad,Latitud,Longitud,T_acumulado_min
2024-10-01 06:56:57,32.9,-0.230603,-78.509846,482.3666666666591
2024-10-01 06:56:58,32.0,-0.23068,-78.509875,482.38333333332577
2024-10-01 06:56:59,32.5,-0.230761,-78.509886,482.3999999999924
2024-10-01 06:57:00,33.1,-0.230845,-78.509883,482.41666666665907
2024-10-01 06:57:01,33.1,-0.230925,-78.509861,482.4333333333257
2024-10-01 06:57:06,48.7,-0.23143,-78.509683,482.51666666665903
2024-10-01 06:57:11,47.7,-0.232048,-78.509561,482.59999999999235
2024-10-01 06:57:15,45.7,-0.232515,-78.509478,482.666666666659
2024-10-01 06:57:16,44.8,-0.232615,-78.509425,482.68333333332566
2024-10-01 06:57:17,45.9,-0.232705,-78.509353,482.6999999999923
2024-10-01 06:57:19,46.4,-0.232851,-78.50917,482.7333333333257
2024-10-01 06:57:21,46.6,-0.233003,-78.508991,482.76666666665903
2024-10-01 06:57:22,47.7,-0.2331,-78.508921,482.7833333333257
2024-10-01 06:57:24,46.1,-0.233318,-78.50884,482.81666666665905
2024-10-01 06:57:26,44.6,-0.233546,-78.508843,482.8499999999924
2024-10-01 06:57:28,44.2,-0.233761,-78.508903,482.88333333332577
2024-10-01 06:57:30,44.6,-0.233963,-78.508996,482.9166666666591
2024-10-01 06:57:34,42.5,-0.234313,-78.509248,482.9833333333258
2024-10-01 06:57:36,41.1,-0.234416,-78.509425,483.01666666665915
2024-10-01 06:57:41,40.9,-0.234643,-78.509883,483.09999999999246
2024-10-01 06:57:46,41.1,-0.234876,-78.51034,483.1833333333258
2024-10-01 06:57:49,41.4,-0.235068,-78.510581,483.2333333333258
2024-10-01 06:57:51,41.4,-0.235233,-78.510705,483.26666666665915
2024-10-01 06:57:53,41.1,-0.235425,-78.510786,483.2999999999925
2024-10-01 06:57:55,41.4,-0.23563,-78.510831,483.33333333332587
2024-10-01 06:57:57,40.9,-0.23584,-78.510821,483.3666666666592
2024-10-01 06:57:59,44.0,-0.236048,-78.510758,483.3999999999926
2024-10-01 06:58:01,42.2,-0.236238,-78.510656,483.43333333332595
2024-10-01 06:58:03,44.8,-0.236408,-78.51051,483.4666666666593
2024-10-01 06:58:08,47.2,-0.236806,-78.51008,483.5499999999926
2024-10-01 06:58:13,42.9,-0.237203,-78.50965,483.63333333332594
2024-10-01 06:58:18,26.2,-0.2375,-78.509336,483.71666666665925
2024-10-01 06:58:22,15.1,-0.237648,-78.509201,483.7833333333259
2024-10-01 06:58:23,14.6,-0.237683,-78.509191,483.79999999999256
2024-10-01 06:58:24,14.2,-0.23772,-78.509195,483.8166666666592
2024-10-01 06:58:25,13.7,-0.23775,-78.50921,483.83333333332587
2024-10-01 06:58:26,13.1,-0.237775,-78.509231,483.8499999999925
2024-10-01 06:58:31,15.9,-0.237903,-78.509351,483.93333333332583
2024-10-01 06:58:36,16.6,-0.238066,-78.5095,484.01666666665915
2024-10-01 06:58:41,0.0,-0.238151,-78.50958,484.09999999999246
2024-10-01 06:58:52,6.8,-0.238166,-78.50961,484.2833333333258
2024-10-01 06:58:57,21.1,-0.238305,-78.509736,484.3666666666591
2024-10-01 06:59:02,23.8,-0.238521,-78.509928,484.44999999999243
2024-10-01 06:59:07,27.9,-0.23877,-78.510143,484.53333333332574
2024-10-01 06:59:12,22.9,-0.239015,-78.510346,484.61666666665906
2024-10-01 06:59:17,24.0,-0.239226,-78.510548,484.6999999999924
2024-10-01 06:59:22,27.9,-0.239468,-78.510773,484.7833333333257
2024-10-01 06:59:27,29.6,-0.239743,-78.511015,484.866666666659
2024-10-01 06:59:32,29.8,-0.240026,-78.511263,484.9499999999923
2024-10-01 06:59:37,22.7,-0.240275,-78.511483,485.03333333332563
2024-10-01 06:59:42,15.0,-0.240456,-78.51163,485.11666666665894
2024-10-01 06:59:47,7.5,-0.240555,-78.511718,485.19999999999226
2024-10-01 06:59:52,0.0,-0.24057,-78.511731,485.2833333333256
2024-10-01 07:00:01,6.8,-0.240598,-78.511758,485.43333333332555
2024-10-01 07:00:06,18.1,-0.240721,-78.511868,485.51666666665886
2024-10-01 07:00:11,27.4,-0.240976,-78.512028,485.5999999999922
2024-10-01 07:00:16,27.7,-0.241268,-78.512213,485.6833333333255
2024-10-01 07:00:21,28.8,-0.241586,-78.512386,485.7666666666588
2024-10-01 07:00:26,25.5,-0.241831,-78.512511,485.8499999999921
2024-10-01 07:00:31,15.0,-0.24211,-78.512641,485.93333333332544
2024-10-01 07:00:36,0.0,-0.242191,-78.512678,486.01666666665875
2024-10-01 07:01:04,5.5,-0.242235,-78.512721,486.4833333333254
2024-10-01 07:01:09,18.1,-0.242371,-78.512781,486.5666666666587
2024-10-01 07:01:14,33.1,-0.242673,-78.512925,486.649999999992
2024-10-01 07:01:19,42.0,-0.243106,-78.513136,486.73333333332533
2024-10-01 07:01:23,46.1,-0.243526,-78.513321,486.799999999992
2024-10-01 07:01:24,50.0,-0.24364,-78.51337,486.81666666665865
2024-10-01 07:01:25,50.5,-0.24375,-78.513433,486.8333333333253
2024-10-01 07:01:26,50.9,-0.243863,-78.513491,486.84999999999195
2024-10-01 07:01:31,48.5,-0.24442,-78.513788,486.93333333332527
2024-10-01 07:01:35,38.5,-0.24476,-78.514056,486.9999999999919
2024-10-01 07:01:37,33.1,-0.244861,-78.514203,487.0333333333253
2024-10-01 07:01:42,24.0,-0.244993,-78.514518,487.1166666666586
2024-10-01 07:01:47,14.8,-0.245096,-78.514728,487.1999999999919
2024-10-01 07:01:52,7.9,-0.245163,-78.514868,487.28333333332523
2024-10-01 07:01:57,0.0,-0.245163,-78.514868,487.36666666665855
2024-10-01 07:02:08,5.5,-0.245185,-78.514901,487.5499999999919
2024-10-01 07:02:13,16.2,-0.245251,-78.515051,487.6333333333252
2024-10-01 07:02:18,14.8,-0.245336,-78.515235,487.7166666666585
2024-10-01 07:02:23,11.8,-0.245405,-78.515383,487.7999999999918
2024-10-01 07:02:28,12.0,-0.245468,-78.515525,487.88333333332514
2024-10-01 07:02:33,10.3,-0.245521,-78.515631,487.96666666665845
2024-10-01 07:02:38,0.0,-0.24554,-78.515675,488.04999999999177
2024-10-01 07:03:15,4.4,-0.24558,-78.515786,488.66666666665844
2024-10-01 07:03:20,15.0,-0.245633,-78.51591,488.74999999999176
2024-10-01 07:03:25,20.7,-0.245746,-78.516105,488.8333333333251
2024-10-01 07:03:29,23.5,-0.245896,-78.516273,488.89999999999173
2024-10-01 07:03:29,23.5,-0.245896,-78.516273,488.89999999999173
2024-10-01 07:03:34,27.4,-0.246153,-78.516471,488.98333333332505
2024-10-01 07:03:38,31.6,-0.246421,-78.516605,489.0499999999917
2024-10-01 07:03:43,35.0,-0.246823,-78.516748,489.133333333325
2024-10-01 07:03:48,28.7,-0.247191,-78.51689,489.21666666665834
2024-10-01 07:03:51,27.9,-0.247363,-78.517021,489.26666666665835
2024-10-01 07:03:53,25.1,-0.247448,-78.517121,489.2999999999917
2024-10-01 07:03:56,22.7,-0.247535,-78.517281,489.3499999999917
2024-10-01 07:03:59,16.1,-0.247575,-78.517421,489.39999999999173
2024-10-01 07:04:04,5.1,-0.247595,-78.517566,489.48333333332505
2024-10-01 07:04:09,0.0,-0.247595,-78.517566,489.56666666665836
2024-10-01 07:04:49,5.5,-0.247613,-78.517598,490.23333333332505
2024-10-01 07:04:54,18.5,-0.247613,-78.517758,490.31666666665836
2024-10-01 07:04:56,19.6,-0.247625,-78.517856,490.3499999999917
2024-10-01 07:05:00,16.1,-0.247681,-78.518025,490.4166666666584
2024-10-01 07:05:05,16.1,-0.24779,-78.518198,490.4999999999917
2024-10-01 07:05:10,23.5,-0.247911,-78.5184,490.583333333325
2024-10-01 07:05:15,28.1,-0.248096,-78.518698,490.66666666665833
2024-10-01 07:05:20,16.6,-0.248248,-78.5189,490.74999999999164
2024-10-01 07:05:21,18.7,-0.248291,-78.518915,490.7666666666583
2024-10-01 07:05:26,14.2,-0.248525,-78.518996,490.8499999999916
2024-10-01 07:05:31,0.0,-0.248548,-78.519006,490.9333333333249
2024-10-01 07:05:39,5.3,-0.248583,-78.519021,491.06666666665825
2024-10-01 07:05:44,21.8,-0.24875,-78.519098,491.14999999999156
2024-10-01 07:05:49,38.1,-0.249098,-78.51927,491.2333333333249
2024-10-01 07:05:54,44.6,-0.249578,-78.519508,491.3166666666582
2024-10-01 07:05:59,42.0,-0.249973,-78.519703,491.3999999999915
2024-10-01 07:06:04,25.9,-0.250458,-78.519953,491.4833333333248
2024-10-01 07:06:09,5.3,-0.250596,-78.520026,491.56666666665814
2024-10-01 07:06:14,17.0,-0.250713,-78.520086,491.64999999999145
2024-10-01 07:06:19,30.7,-0.251003,-78.520233,491.73333333332477
2024-10-01 07:06:24,16.2,-0.251278,-78.52037,491.8166666666581
2024-10-01 07:06:29,18.3,-0.251461,-78.520461,491.8999999999914
2024-10-01 07:06:30,17.4,-0.251501,-78.520481,491.91666666665805
2024-10-01 07:06:31,15.5,-0.251536,-78.520501,491.9333333333247
2024-10-01 07:06:32,14.6,-0.251563,-78.520526,491.94999999999135
2024-10-01 07:06:33,13.7,-0.25158,-78.520558,491.966666666658
2024-10-01 07:06:34,14.6,-0.251586,-78.520593,491.98333333332465
2024-10-01 07:06:35,16.8,-0.251576,-78.520633,491.9999999999913
2024-10-01 07:06:40,19.0,-0.25149,-78.520866,492.0833333333246
2024-10-01 07:06:42,11.8,-0.251491,-78.52094,492.116666666658
2024-10-01 07:06:43,12.7,-0.251513,-78.520965,492.13333333332463
2024-10-01 07:06:44,11.2,-0.25154,-78.520975,492.1499999999913
2024-10-01 07:06:45,12.0,-0.25157,-78.52098,492.16666666665793
2024-10-01 07:06:50,18.8,-0.251746,-78.521013,492.24999999999125
2024-10-01 07:06:55,7.2,-0.25191,-78.521053,492.33333333332456
2024-10-01 07:07:00,0.0,-0.25191,-78.521053,492.4166666666579
2024-10-01 07:07:07,4.4,-0.251943,-78.521076,492.53333333332455
2024-10-01 07:07:12,10.9,-0.25203,-78.521111,492.61666666665786
2024-10-01 07:07:17,19.4,-0.252175,-78.521158,492.6999999999912
2024-10-01 07:07:22,22.0,-0.252483,-78.521265,492.7833333333245
2024-10-01 07:07:27,20.5,-0.252743,-78.52134,492.8666666666578
2024-10-01 07:07:32,23.1,-0.252996,-78.52142,492.9499999999911
2024-10-01 07:07:37,28.7,-0.253311,-78.521543,493.03333333332444
2024-10-01 07:07:42,25.1,-0.253631,-78.521683,493.11666666665775
2024-10-01 07:07:47,20.9,-0.253853,-78.521875,493.19999999999106
2024-10-01 07:07:52,0.0,-0.25393,-78.521936,493.2833333333244
2024-10-01 07:08:56,5.0,-0.25401,-78.521986,494.34999999999104
2024-10-01 07:09:01,19.6,-0.254138,-78.52209,494.43333333332436
2024-10-01 07:09:06,30.5,-0.254396,-78.522276,494.51666666665767
2024-10-01 07:09:08,35.0,-0.254555,-78.522328,494.54999999999103
2024-10-01 07:09:13,41.8,-0.255045,-78.522396,494.63333333332434
2024-10-01 07:09:18,48.3,-0.255611,-78.522446,494.71666666665766
2024-10-01 07:09:23,50.1,-0.256235,-78.522488,494.799999999991
2024-10-01 07:09:28,50.3,-0.256868,-78.522516,494.8833333333243
2024-10-01 07:09:33,50.5,-0.257501,-78.522551,494.9666666666576
2024-10-01 07:09:38,50.1,-0.258138,-78.522578,495.0499999999909
2024-10-01 07:09:43,47.4,-0.258748,-78.522618,495.13333333332423
2024-10-01 07:09:48,40.7,-0.259186,-78.52266,495.21666666665755
2024-10-01 07:09:53,24.8,-0.259686,-78.522765,495.29999999999086
2024-10-01 07:09:58,10.1,-0.259856,-78.522803,495.3833333333242
2024-10-01 07:10:03,0.0,-0.259873,-78.522806,495.4666666666575
2024-10-01 07:10:08,12.5,-0.260008,-78.522838,495.5499999999908
2024-10-01 07:10:13,0.0,-0.260051,-78.522848,495.6333333333241
2024-10-01 07:10:21,4.6,-0.260073,-78.522856,495.76666666665744
2024-10-01 07:10:26,20.3,-0.260233,-78.522891,495.84999999999076
2024-10-01 07:10:31,36.4,-0.260588,-78.522991,495.9333333333241
2024-10-01 07:10:36,48.3,-0.261093,-78.523181,496.0166666666574
2024-10-01 07:10:41,47.9,-0.261675,-78.52342,496.0999999999907
2024-10-01 07:10:45,48.1,-0.262105,-78.523645,496.16666666665736
2024-10-01 07:10:50,49.2,-0.262633,-78.52395,496.2499999999907
2024-10-01 07:10:55,37.0,-0.263091,-78.52425,496.333333333324
2024-10-01 07:11:00,21.4,-0.263385,-78.524471,496.4166666666573
2024-10-01 07:11:05,0.0,-0.263461,-78.524528,496.4999999999906
2024-10-01 07:11:34,0.0,-0.263461,-78.524528,496.98333333332397
2024-10-01 07:11:35,0.0,-0.263461,-78.524528,496.9999999999906
2024-10-01 07:11:52,5.5,-0.263505,-78.524556,497.283333333324
2024-10-01 07:11:57,16.6,-0.263618,-78.524638,497.3666666666573
2024-10-01 07:12:02,28.3,-0.263853,-78.52481,497.4499999999906
2024-10-01 07:12:07,11.4,-0.264081,-78.524975,497.5333333333239
2024-10-01 07:12:12,0.0,-0.264095,-78.524985,497.61666666665724
2024-10-01 07:12:19,6.1,-0.264121,-78.525003,497.7333333333239
2024-10-01 07:12:24,17.7,-0.264241,-78.525093,497.8166666666572
2024-10-01 07:12:29,32.0,-0.26451,-78.525271,497.89999999999054
2024-10-01 07:12:34,40.9,-0.264888,-78.525538,497.98333333332386
2024-10-01 07:12:39,42.9,-0.265335,-78.525851,498.06666666665717
2024-10-01 07:12:44,26.2,-0.265708,-78.526095,498.1499999999905
2024-10-01 07:12:49,8.5,-0.265851,-78.526196,498.2333333333238
2024-10-01 07:12:54,0.0,-0.265861,-78.526208,498.3166666666571
2024-10-01 07:13:07,5.9,-0.265881,-78.526263,498.53333333332375
2024-10-01 07:13:12,18.1,-0.266001,-78.52636,498.61666666665707
2024-10-01 07:13:17,32.2,-0.266265,-78.52656,498.6999999999904
2024-10-01 07:13:22,41.8,-0.266641,-78.526845,498.7833333333237
2024-10-01 07:13:26,39.8,-0.267006,-78.527068,498.84999999999036
2024-10-01 07:13:31,42.4,-0.267501,-78.527258,498.9333333333237
2024-10-01 07:13:36,35.7,-0.267956,-78.527418,499.016666666657
2024-10-01 07:13:41,14.0,-0.268273,-78.527533,499.0999999999903
2024-10-01 07:13:46,0.0,-0.268291,-78.527541,499.1833333333236
2024-10-01 07:13:52,5.9,-0.268313,-78.527555,499.28333333332364
2024-10-01 07:13:57,23.7,-0.268495,-78.527621,499.36666666665695
2024-10-01 07:14:02,41.8,-0.268896,-78.527763,499.44999999999027
2024-10-01 07:14:07,47.4,-0.269451,-78.527953,499.5333333333236
2024-10-01 07:14:12,37.9,-0.269951,-78.528136,499.6166666666569
2024-10-01 07:14:16,26.4,-0.270228,-78.528305,499.68333333332356
2024-10-01 07:14:21,12.0,-0.270378,-78.528416,499.7666666666569
2024-10-01 07:14:26,0.0,-0.270411,-78.528441,499.8499999999902
2024-10-01 07:15:08,6.4,-0.270426,-78.528475,500.5499999999902
2024-10-01 07:15:13,19.2,-0.270561,-78.528578,500.6333333333235
2024-10-01 07:15:17,31.8,-0.27078,-78.528723,500.69999999999015
2024-10-01 07:15:22,42.4,-0.271235,-78.528891,500.78333333332347
2024-10-01 07:15:27,26.4,-0.271666,-78.529036,500.8666666666568
2024-10-01 07:15:32,0.0,-0.271843,-78.5291,500.9499999999901
2024-10-01 07:15:41,5.5,-0.27189,-78.529098,501.0999999999901
2024-10-01 07:15:46,19.0,-0.272036,-78.529158,501.1833333333234
2024-10-01 07:15:51,34.0,-0.27237,-78.529258,501.2666666666567
2024-10-01 07:15:56,45.5,-0.272855,-78.529421,501.34999999999
2024-10-01 07:16:01,51.4,-0.273446,-78.529638,501.43333333332333
2024-10-01 07:16:06,50.0,-0.274051,-78.529848,501.51666666665665
2024-10-01 07:16:11,50.5,-0.274675,-78.529966,501.59999999998996
2024-10-01 07:16:16,50.1,-0.275306,-78.530071,501.6833333333233
2024-10-01 07:16:21,50.1,-0.275906,-78.530236,501.7666666666566
2024-10-01 07:16:26,49.8,-0.276475,-78.530515,501.8499999999899
2024-10-01 07:16:31,41.2,-0.276983,-78.530785,501.9333333333232
2024-10-01 07:16:36,28.3,-0.277346,-78.531038,502.01666666665653
2024-10-01 07:16:38,17.5,-0.277431,-78.531103,502.0499999999899
2024-10-01 07:16:39,12.5,-0.27746,-78.531125,502.06666666665654
2024-10-01 07:16:44,0.0,-0.277478,-78.53114,502.14999999998986
2024-10-01 07:17:14,6.1,-0.277516,-78.531166,502.64999999998986
2024-10-01 07:17:19,22.2,-0.27766,-78.53128,502.7333333333232
2024-10-01 07:17:24,37.4,-0.277973,-78.531518,502.8166666666565
2024-10-01 07:17:29,33.5,-0.27833,-78.531788,502.8999999999898
2024-10-01 07:17:34,31.8,-0.278656,-78.532035,502.9833333333231
2024-10-01 07:17:39,35.0,-0.278983,-78.532281,503.06666666665643
2024-10-01 07:17:44,44.2,-0.279375,-78.532585,503.14999999998975
2024-10-01 07:17:49,43.1,-0.279821,-78.532916,503.23333333332306
2024-10-01 07:17:54,41.2,-0.280238,-78.53324,503.3166666666564
2024-10-01 07:17:59,44.4,-0.280666,-78.53357,503.3999999999897
2024-10-01 07:18:04,45.5,-0.281118,-78.533911,503.483333333323
2024-10-01 07:18:09,38.5,-0.281546,-78.534233,503.5666666666563
2024-10-01 07:18:14,31.1,-0.281893,-78.534496,503.64999999998963
2024-10-01 07:18:19,31.1,-0.282183,-78.534716,503.73333333332295
2024-10-01 07:18:24,23.8,-0.282493,-78.534935,503.81666666665626
2024-10-01 07:18:29,15.1,-0.282656,-78.53504,503.8999999999896
2024-10-01 07:18:34,5.1,-0.282766,-78.53511,503.9833333333229
2024-10-01 07:18:39,0.0,-0.282778,-78.535116,504.0666666666562
2024-10-01 07:18:46,6.1,-0.282806,-78.535133,504.1833333333229
2024-10-01 07:18:51,12.0,-0.28292,-78.535206,504.2666666666562
2024-10-01 07:18:56,0.0,-0.282978,-78.535248,504.3499999999895
2024-10-01 07:19:26,5.3,-0.283013,-78.535273,504.8499999999895
2024-10-01 07:19:31,18.1,-0.28315,-78.535348,504.9333333333228
2024-10-01 07:19:36,33.5,-0.283448,-78.535523,505.01666666665614
2024-10-01 07:19:41,40.9,-0.283833,-78.535788,505.09999999998945
2024-10-01 07:19:46,48.3,-0.284316,-78.536086,505.18333333332276
2024-10-01 07:19:51,50.1,-0.284841,-78.536418,505.2666666666561
2024-10-01 07:19:56,49.0,-0.285376,-78.536753,505.3499999999894
2024-10-01 07:20:01,45.3,-0.28589,-78.537061,505.4333333333227
2024-10-01 07:20:06,24.6,-0.28629,-78.537261,505.516666666656
2024-10-01 07:20:11,5.5,-0.286425,-78.53732,505.59999999998934
2024-10-01 07:20:16,18.8,-0.286565,-78.537376,505.68333333332265
2024-10-01 07:20:21,34.2,-0.286888,-78.537505,505.76666666665596
2024-10-01 07:20:26,35.9,-0.28733,-78.537675,505.8499999999893
2024-10-01 07:20:31,19.0,-0.287656,-78.5378,505.9333333333226
2024-10-01 07:20:36,0.0,-0.287713,-78.53782,506.0166666666559
2024-10-01 07:20:49,5.9,-0.287743,-78.53783,506.23333333332255
2024-10-01 07:20:54,18.7,-0.287888,-78.53789,506.31666666665586
2024-10-01 07:20:59,31.4,-0.288198,-78.538011,506.3999999999892
2024-10-01 07:21:04,39.2,-0.288618,-78.53818,506.4833333333225
2024-10-01 07:21:09,41.4,-0.28909,-78.538371,506.5666666666558
2024-10-01 07:21:14,41.1,-0.289583,-78.538556,506.6499999999891
2024-10-01 07:21:19,42.4,-0.290081,-78.538725,506.73333333332243
2024-10-01 07:21:24,42.0,-0.290581,-78.538895,506.81666666665575
2024-10-01 07:21:29,44.4,-0.291101,-78.539065,506.89999999998906
2024-10-01 07:21:34,44.2,-0.291651,-78.539245,506.9833333333224
2024-10-01 07:21:39,34.8,-0.29212,-78.539403,507.0666666666557
2024-10-01 07:21:42,30.9,-0.292351,-78.53948,507.1166666666557
2024-10-01 07:21:43,30.7,-0.292426,-78.539503,507.13333333332235
2024-10-01 07:21:48,32.0,-0.292728,-78.539601,507.21666666665567
2024-10-01 07:21:53,27.7,-0.293178,-78.53975,507.299999999989
2024-10-01 07:21:58,11.8,-0.293416,-78.539828,507.3833333333223
2024-10-01 07:22:03,0.0,-0.29344,-78.539835,507.4666666666556
2024-10-01 07:22:08,12.9,-0.293558,-78.539875,507.5499999999889
2024-10-01 07:22:13,28.3,-0.293818,-78.539965,507.63333333332224
2024-10-01 07:22:18,39.0,-0.294228,-78.540101,507.71666666665556
2024-10-01 07:22:23,46.6,-0.294746,-78.54028,507.79999999998887
2024-10-01 07:22:28,50.3,-0.295323,-78.540513,507.8833333333222
2024-10-01 07:22:33,50.3,-0.295903,-78.540776,507.9666666666555
2024-10-01 07:22:38,50.1,-0.296478,-78.541038,508.0499999999888
2024-10-01 07:22:43,50.1,-0.297058,-78.541295,508.1333333333221
2024-10-01 07:22:48,51.1,-0.297636,-78.54155,508.21666666665544
2024-10-01 07:22:53,48.5,-0.29822,-78.541788,508.29999999998876
2024-10-01 07:22:58,35.1,-0.298708,-78.541968,508.38333333332207
2024-10-01 07:23:02,27.5,-0.29899,-78.54207,508.44999999998873
2024-10-01 07:23:07,13.5,-0.299246,-78.542133,508.53333333332205
2024-10-01 07:23:12,0.0,-0.299271,-78.542138,508.61666666665536
2024-10-01 07:23:23,4.6,-0.299306,-78.542145,508.7999999999887
2024-10-01 07:23:28,13.3,-0.299425,-78.542168,508.883333333322
2024-10-01 07:23:33,0.0,-0.299546,-78.542195,508.9666666666553
2024-10-01 07:23:45,4.0,-0.299578,-78.542213,509.1666666666553
2024-10-01 07:23:50,4.0,-0.29966,-78.542233,509.24999999998863
2024-10-01 07:23:55,0.0,-0.29966,-78.542233,509.33333333332195
2024-10-01 07:24:05,5.5,-0.299691,-78.542258,509.49999999998863
2024-10-01 07:24:10,19.0,-0.299835,-78.542305,509.58333333332195
2024-10-01 07:24:15,32.5,-0.300096,-78.542341,509.66666666665526
2024-10-01 07:24:20,45.9,-0.30071,-78.54234,509.7499999999886
2024-10-01 07:24:25,49.8,-0.301333,-78.542348,509.8333333333219
2024-10-01 07:24:30,49.6,-0.30195,-78.542456,509.9166666666552
2024-10-01 07:24:35,48.5,-0.302555,-78.542563,509.9999999999885
2024-10-01 07:24:40,43.5,-0.30313,-78.542663,510.08333333332183
2024-10-01 07:24:45,35.5,-0.303633,-78.54274,510.16666666665515
2024-10-01 07:24:50,30.5,-0.304016,-78.542838,510.24999999998846
2024-10-01 07:24:55,33.3,-0.304325,-78.542905,510.3333333333218
2024-10-01 07:25:00,37.4,-0.30477,-78.543015,510.4166666666551
2024-10-01 07:25:05,33.3,-0.305288,-78.543175,510.4999999999884
2024-10-01 07:25:10,31.2,-0.305695,-78.543303,510.5833333333217
2024-10-01 07:25:15,15.0,-0.305978,-78.543396,510.66666666665503
2024-10-01 07:25:20,0.0,-0.306023,-78.54341,510.74999999998835
2024-10-01 07:25:29,4.0,-0.30604,-78.543418,510.8999999999883
2024-10-01 07:25:34,15.0,-0.306156,-78.543466,510.98333333332164
2024-10-01 07:25:39,25.7,-0.3064,-78.543573,511.06666666665495
2024-10-01 07:25:44,31.4,-0.306656,-78.543698,511.14999999998827
2024-10-01 07:25:49,35.7,-0.307095,-78.543968,511.2333333333216
2024-10-01 07:25:54,36.4,-0.307468,-78.544226,511.3166666666549
2024-10-01 07:25:59,36.4,-0.30785,-78.544485,511.3999999999882
2024-10-01 07:26:04,35.3,-0.308226,-78.544745,511.4833333333215
2024-10-01 07:26:09,33.1,-0.308578,-78.544988,511.56666666665484
2024-10-01 07:26:14,32.7,-0.30892,-78.545226,511.64999999998815
2024-10-01 07:26:19,32.7,-0.30926,-78.545461,511.73333333332147
2024-10-01 07:26:24,31.6,-0.309591,-78.545691,511.8166666666548
2024-10-01 07:26:29,30.1,-0.309913,-78.545913,511.8999999999881
2024-10-01 07:26:34,30.7,-0.310238,-78.546126,511.9833333333214
2024-10-01 07:26:39,29.8,-0.310541,-78.546353,512.0666666666548
2024-10-01 07:26:44,30.7,-0.310851,-78.546573,512.1499999999882
2024-10-01 07:26:46,30.9,-0.310976,-78.546663,512.1833333333215
2024-10-01 07:26:47,31.4,-0.311041,-78.54671,512.1999999999881
2024-10-01 07:26:52,32.4,-0.311368,-78.546938,512.2833333333215
2024-10-01 07:26:57,27.0,-0.311678,-78.547165,512.3666666666549
2024-10-01 07:27:02,7.7,-0.311858,-78.54729,512.4499999999882
2024-10-01 07:27:07,0.0,-0.311858,-78.54729,512.5333333333216
2024-10-01 07:27:13,5.0,-0.311886,-78.547323,512.6333333333216
2024-10-01 07:27:18,17.2,-0.312001,-78.547405,512.716666666655
2024-10-01 07:27:23,26.1,-0.312238,-78.54757,512.7999999999884
2024-10-01 07:27:28,28.8,-0.312535,-78.547765,512.8833333333217
2024-10-01 07:27:33,22.2,-0.31283,-78.547921,512.9666666666551
2024-10-01 07:27:38,12.0,-0.313018,-78.548005,513.0499999999885
2024-10-01 07:27:43,0.0,-0.313083,-78.548028,513.1333333333218
2024-10-01 07:28:13,5.0,-0.31313,-78.54804,513.6333333333218
2024-10-01 07:28:18,17.4,-0.313261,-78.548093,513.7166666666552
2024-10-01 07:28:23,31.4,-0.313561,-78.548195,513.7999999999886
2024-10-01 07:28:28,40.1,-0.314015,-78.548295,513.883333333322
2024-10-01 07:28:33,47.0,-0.31456,-78.548421,513.9666666666553
2024-10-01 07:28:38,47.9,-0.31515,-78.548568,514.0499999999887
2024-10-01 07:28:43,42.7,-0.315708,-78.548705,514.1333333333221
2024-10-01 07:28:48,37.5,-0.316193,-78.548821,514.2166666666554
2024-10-01 07:28:53,38.3,-0.316671,-78.548928,514.2999999999888
2024-10-01 07:28:58,41.6,-0.317176,-78.549043,514.3833333333222
2024-10-01 07:29:03,33.8,-0.317536,-78.549151,514.4666666666556
2024-10-01 07:29:08,26.2,-0.317983,-78.549253,514.5499999999889
2024-10-01 07:29:13,8.7,-0.318203,-78.549303,514.6333333333223
2024-10-01 07:29:18,0.0,-0.318203,-78.549303,514.7166666666557
2024-10-01 07:29:28,5.1,-0.318246,-78.549343,514.8833333333223
2024-10-01 07:29:33,12.0,-0.318335,-78.549361,514.9666666666557
2024-10-01 07:29:38,4.4,-0.318468,-78.549388,515.049999999989
2024-10-01 07:29:43,0.0,-0.318468,-78.549388,515.1333333333224
2024-10-01 07:30:16,4.2,-0.318518,-78.549413,515.6833333333224
2024-10-01 07:30:21,14.6,-0.318633,-78.549436,515.7666666666557
2024-10-01 07:30:26,25.5,-0.318841,-78.54947,515.8499999999891
2024-10-01 07:30:31,35.9,-0.319318,-78.549535,515.9333333333225
2024-10-01 07:30:36,42.2,-0.319813,-78.549581,516.0166666666559
2024-10-01 07:30:41,44.2,-0.320363,-78.54964,516.0999999999892
2024-10-01 07:30:46,44.6,-0.320915,-78.549691,516.1833333333226
2024-10-01 07:30:51,45.0,-0.321481,-78.549753,516.266666666656
2024-10-01 07:30:56,47.9,-0.32207,-78.549833,516.3499999999893
2024-10-01 07:31:01,50.7,-0.322556,-78.549925,516.4333333333227
2024-10-01 07:31:06,50.0,-0.323293,-78.550105,516.5166666666561
2024-10-01 07:31:11,50.1,-0.323905,-78.550231,516.5999999999894
2024-10-01 07:31:16,49.6,-0.324528,-78.550311,516.6833333333228
2024-10-01 07:31:21,49.2,-0.325148,-78.55035,516.7666666666562
2024-10-01 07:31:26,38.1,-0.325706,-78.550376,516.8499999999896
2024-10-01 07:31:31,24.6,-0.326091,-78.550398,516.9333333333229
2024-10-01 07:31:36,0.0,-0.326236,-78.550408,517.0166666666563
2024-10-01 07:31:50,0.0,-0.326236,-78.550408,517.2499999999897
